NSAID,RA,DEC,DISTANCE,DISTANCE_ERR,INCLINATION,V_W20I,V_W20I_ERR,R_EFF,R_EFF_ERR,M_HI,M_HI_ERR,M_STAR,M_STAR_ERR,SOURCE
119569,12:05:28.69,+25:23:57.15,201.39088439941406,2.143744945526123,20,204.03762817382812,61.57126998901367,2.9178767,0.031059911,8.2876657E9,3.28390579E9,5.0189737E9,2.31173914E9,"           2"
119660,12:07:59.54,+25:33:05.73,146.757080078125,2.143744945526123,53,284.43145751953125,40.74494552612305,8.695202,0.12701462,1.68214467E10,2.40106547E9,1.08602794E11,5.0022445E10,"           2"
119805,12:29:01.46,+24:37:57.53,215.2498779296875,2.143744945526123,52,194.6829376220703,84.32553100585938,6.808161,0.06780473,1.30962268E10,6.8237199E9,3.8989795E10,1.7958699E10,"           2"
119807,12:26:22.12,+24:16:53.41,93.50352478027344,2.143744945526123,35,104.14666748046875,27.037189483642578,2.908147,0.06667476,1.57266803E9,4.08916896E8,3.31754496E8,1.52806128E8,"           2"
119856,12:25:36.14,+26:09:47.95,138.70175170898438,2.143744945526123,37,155.98751831054688,25.718210220336914,6.808342,0.10522829,4.7635523E9,9.020384E8,9.2374958E9,4.2547904E9,"           2"
119870,12:36:38.08,+24:25:43.74,99.80651092529297,2.143744945526123,66,194.75762939453125,8.782560348510742,4.152644,0.089194685,5.4263834E9,7.8506086E8,3.8455042E10,1.77123922E10,"           2"
119887,12:30:31.37,+25:18:34.20,96.28187561035156,2.143744945526123,66,91.58683013916016,41.61236572265625,3.858992,0.085921615,5.920144E8,4.50938336E8,2.69649408E9,1.24200525E9,"           1"
119927,12:38:12.58,+25:24:39.17,93.10474395751953,2.143744945526123,90,83.9871597290039,12.47059154510498,3.9505224,0.09096113,1.86937664E9,5.6106611E8,1.3604759E9,6.266352E8,"           2"
119931,12:39:31.65,+25:40:38.68,205.43154907226562,2.143744945526123,51,226.89324951171875,31.702104568481445,8.586468,0.089602575,2.26184315E10,5.5848515E9,6.3473197E10,2.9235755E10,"           2"
119943,12:46:56.47,+25:37:17.88,97.98347473144531,2.143744945526123,53,61.006404876708984,6.931990623474121,1.8758925,0.04104197,1.81053696E9,3.62475936E8,3.69298112E8,1.7009872E8,"           2"
119956,12:48:48.92,+24:59:56.84,98.35362243652344,2.143744945526123,14,148.27247619628906,20.21916961669922,3.6964173,0.08056821,1.16685363E9,2.8388928E8,8.5898906E8,3.95650368E8,"           2"
119960,12:50:06.02,+25:01:20.00,92.85855102539062,1.6433892250061035,33,185.65480041503906,8.20592212677002,3.8810694,0.06868628,3.10754714E9,4.00216224E8,7.0738386E9,3.25821005E9,"           2"
119983,12:58:45.57,+24:14:02.10,97.97107696533203,2.143744945526123,53,120.65199279785156,6.29514741897583,5.5260725,0.12091823,2.69392333E9,4.13478752E8,2.56208845E9,1.18009792E9,"           2"
119991,13:01:30.85,+24:37:47.37,110.0679702758789,2.143744945526123,26,170.4387969970703,9.078551292419434,4.464616,0.08695534,4.18323098E9,5.29503712E8,1.06079373E9,4.886016E8,"           2"
119999,13:03:59.74,+24:47:51.22,199.41961669921875,2.143744945526123,76,178.01849365234375,51.02439880371094,4.3501477,0.04676374,1.3259223E10,7.1183319E9,3.23688346E10,1.49090847E10,"           2"
120000,13:04:21.24,+24:25:49.06,109.07132720947266,2.143744945526123,90,102.48495483398438,17.840639114379883,4.755395,0.093465015,3.49694566E9,6.1484934E8,1.0160567E9,4.67995712E8,"           2"
120013,13:15:13.83,+24:12:23.23,203.9078369140625,2.143744945526123,65,112.94709014892578,20.981395721435547,7.544325,0.079315774,1.15049994E10,3.83617894E9,5.4989911E9,2.53283533E9,"           2"
120018,13:12:06.67,+24:05:42.00,37.44392776489258,1.5719172954559326,44,193.65623474121094,2.8939361572265625,3.660943,0.15368845,2.94026803E9,5.21343136E8,2.00826122E10,9.2500511E9,"           2"
120029,13:08:31.59,+24:42:02.83,102.98351287841797,2.143744945526123,90,270.0741882324219,2.477520227432251,10.114421,0.2105457,1.16120095E10,1.1722272E9,6.1754077E10,2.84439286E10,"           2"
120063,13:19:19.33,+24:59:00.85,101.75660705566406,2.143744945526123,66,136.14340209960938,4.917804718017578,6.398286,0.1347951,4.4608358E9,5.6651155E8,4.00067942E9,1.84271296E9,"           2"
120067,13:21:34.09,+25:30:58.43,146.64576721191406,2.143744945526123,50,388.82757568359375,162.1737823486328,5.6191144,0.082143165,9.509929E9,6.5308293E9,1.18495764E11,5.4579147E10,"           2"
120109,13:31:56.13,+24:06:06.39,162.6168975830078,2.143744945526123,56,187.3368682861328,23.530397415161133,6.033563,0.07953922,1.07431793E10,1.6116279E9,2.15067525E10,9.9060101E9,"           2"
120197,13:39:04.89,+24:40:34.44,152.01876831054688,2.143744945526123,73,159.89199829101562,9.423595428466797,4.070082,0.057395667,9.3514895E9,1.380544E9,1.25764997E10,5.7927357E9,"           2"
120213,13:42:14.53,+24:18:08.18,203.78836059570312,2.143744945526123,46,196.798095703125,81.92559051513672,8.703423,0.091555364,1.29070264E10,8.1948365E9,4.5448978E10,2.09337999E10,"           2"
120408,14:05:06.55,+15:46:28.83,92.32415771484375,1.8847918510437012,74,148.23011779785156,3.641754150390625,5.2677836,0.10754147,8.0337987E9,8.1507962E8,8.0374093E9,3.70203085E9,"           2"
120414,14:03:47.27,+15:43:42.57,99.32352447509766,2.143744945526123,80,144.78216552734375,2.536132335662842,4.3974743,0.094912685,5.3985997E9,6.505351E8,1.36370012E10,6.2812027E9,"           2"
120496,14:07:39.36,+14:51:52.21,173.6682891845703,2.143744945526123,81,254.908447265625,98.61417388916016,11.033235,0.13619319,1.69246454E10,9.802494E9,1.13762918E11,5.2399202E10,"           2"
120558,14:16:05.98,+15:42:55.37,184.97164916992188,2.143744945526123,29,145.67239379882812,5.093748569488525,8.761286,0.10153967,1.5528278E10,1.43256346E9,1.82239703E10,8.393961E9,"           2"
120565,14:23:17.87,+14:47:32.23,135.30606079101562,2.143744945526123,44,118.80081939697266,5.043595790863037,6.2693677,0.09932981,7.9785656E9,1.01081395E9,3.4686173E10,1.59764511E10,"           2"
120571,14:20:53.35,+15:00:02.73,115.01492309570312,2.143744945526123,74,242.24510192871094,37.01272964477539,8.332538,0.15530886,9.9812147E9,2.66298496E9,4.7692661E10,2.19672392E10,"           2"
120576,14:18:35.59,+14:16:42.81,109.29975128173828,2.143744945526123,75,173.28067016601562,3.1076102256774902,9.438178,0.18511522,1.67311462E10,1.52296205E9,2.25461391E10,1.03847516E10,"           2"
120635,14:26:07.01,+14:29:38.69,136.38192749023438,2.143744945526123,27,171.38021850585938,30.012313842773438,2.7914913,0.043878578,3.26234675E9,7.846816E8,1.26560942E10,5.829397E9,"           2"
120697,14:38:31.22,+13:45:19.32,165.50730895996094,2.143744945526123,70,155.53468322753906,30.262659072875977,4.8508387,0.06283082,1.01563003E10,3.09344256E9,1.01755269E10,4.6868475E9,"           2"
120710,14:35:31.38,+15:32:21.64,76.39461517333984,1.9292956590652466,24,105.5147705078125,21.703947067260742,1.4693065,0.037106365,9.7578336E8,2.3211904E8,2.49439936E8,1.14892032E8,"           2"
120715,14:36:21.47,+15:14:59.78,51.62173843383789,2.2867205142974854,63,61.287296295166016,1.1177208423614502,1.4336711,0.06350823,5.2334096E8,9.9458808E7,1.08232584E8,4.9851928E7,"           1"
120739,14:41:12.35,+14:53:24.45,133.185546875,2.143744945526123,40,549.9733276367188,218.04290771484375,3.3162625,0.05337832,1.07659254E10,7.2607135E9,3.24846162E10,1.49624146E10,"           2"
120750,14:41:40.87,+15:31:00.91,205.69189453125,2.143744945526123,64,172.32945251464844,13.358774185180664,6.3450103,0.06612843,1.79194388E10,2.98643558E9,2.64539832E10,1.2184705E10,"           2"
120767,14:49:51.29,+13:35:13.24,94.72332763671875,2.143744945526123,86,116.76789093017578,14.539342880249023,3.521608,0.07969979,2.86629939E9,5.3533248E8,3.00234035E9,1.38287795E9,"           2"
120769,14:49:33.82,+13:48:25.11,83.01130676269531,1.7148631811141968,36,120.73499298095703,2.5275866985321045,3.2695959,0.067543924,4.0959767E9,4.11572576E8,6.2473974E9,2.87755136E9,"           2"
120840,14:48:09.50,+14:08:01.44,93.61009979248047,2.143744945526123,71,145.78875732421875,18.551422119140625,3.8400316,0.08793974,4.4881321E9,6.8857862E8,4.8736118E9,2.24478566E9,"           2"
120925,15:00:09.31,+13:19:45.81,142.57839965820312,2.143744945526123,49,180.5536346435547,25.783954620361328,10.835343,0.16291535,6.6196552E9,1.53417741E9,1.26245622E10,5.8148736E9,"           2"
120927,15:00:52.00,+12:30:25.46,184.6687774658203,2.143744945526123,90,199.038818359375,89.51618194580078,5.2818007,0.06131428,1.60320522E10,1.19552594E10,2.08103444E10,9.5852452E9,"           2"
120950,15:00:21.34,+14:43:14.72,91.57691192626953,1.8800382614135742,80,100.44732666015625,4.569597244262695,3.7371087,0.076721385,3.42977485E9,4.4329728E8,8.2496992E8,3.79981152E8,"           2"
120953,14:57:53.85,+14:02:43.80,195.1414794921875,2.143744945526123,32,364.4244384765625,81.54124450683594,13.127195,0.14421003,1.8124245E10,7.2153313E9,8.6811959E10,3.998559E10,"           2"
120962,15:01:35.05,+14:52:32.55,92.11042022705078,1.924175500869751,74,100.43544006347656,2.6031057834625244,4.785909,0.09997706,3.31030118E9,4.22971712E8,1.8573152E9,8.5547936E8,"           2"
120997,15:07:25.54,+13:53:21.43,88.0030288696289,1.857816457748413,50,123.31416320800781,34.07065963745117,3.0511303,0.06441187,3.35244902E9,8.051008E8,2.43947136E9,1.12362048E9,"           2"
121009,15:12:31.91,+12:49:30.37,152.0414276123047,2.143744945526123,41,156.37432861328125,29.62456703186035,5.4588466,0.07696833,5.8711613E9,1.98746496E9,1.44591544E10,6.6598866E9,"           2"
121010,15:12:20.54,+13:01:24.05,197.0774688720703,2.143744945526123,67,39.45162582397461,33.61922073364258,7.932787,0.086290285,4.12835123E9,3.17295974E9,8.8228342E9,4.06379725E9,"           2"
121013,15:11:44.01,+12:14:02.17,194.9019012451172,2.143744945526123,25,220.09532165527344,9.427974700927734,7.2655168,0.079914115,2.23916073E10,2.15837338E9,3.2455168E10,1.49488507E10,"           2"
121022,15:07:58.34,+13:52:34.77,197.1721954345703,2.143744945526123,16,152.50997924804688,43.9483642578125,10.6224985,0.115492575,1.20072202E10,2.64302643E9,5.3239439E10,2.45220864E10,"           2"
121043,15:25:56.06,+11:24:37.48,26.919692993164062,1.750600814819336,54,28.216556549072266,3.7034692764282227,0.5992575,0.03897001,2.1722964E7,6772124.0,1.798283E7,8282891.5,"           1"
121050,15:24:12.86,+11:41:37.87,39.45784378051758,1.9292956590652466,48,90.66178131103516,3.340282917022705,1.3887107,0.067901164,1.54516544E9,3.26749664E8,1.55079584E8,7.1429656E7,"           2"
121062,15:20:59.41,+12:10:53.17,19.44230079650879,1.750600814819336,64,35.47344207763672,2.7821602821350098,0.70450246,0.06343398,1.20961776E8,4.7936368E7,1.974061E7,9092525.0,"           2"
121064,15:20:32.46,+11:59:24.66,137.7015838623047,2.143744945526123,46,142.41226196289062,5.543189525604248,6.136445,0.09553248,1.74377554E10,1.97130522E9,1.13112515E10,5.2099625E9,"           2"
121068,15:18:15.11,+12:29:19.17,156.46466064453125,2.143744945526123,27,202.82241821289062,7.779672145843506,7.754477,0.10624521,1.20200305E10,1.28313024E9,3.6653425E10,1.68825672E10,"           2"
121077,15:18:00.09,+13:31:35.38,108.55177307128906,2.143744945526123,64,208.37002563476562,20.577882766723633,7.758993,0.1532292,1.30162452E10,1.92256371E9,6.3916016E10,2.94397153E10,"           2"
121103,15:22:55.27,+12:36:25.91,151.50650024414062,2.143744945526123,61,187.5388641357422,41.20656204223633,8.399381,0.118847236,1.08515441E10,2.3454999E9,6.1306307E9,2.82376858E9,"           2"
121104,15:22:07.83,+13:55:41.59,129.34861755371094,2.143744945526123,45,339.10614013671875,157.14682006835938,13.539235,0.224391,1.4004053E10,1.21130609E10,1.53470419E11,7.0688473E10,"           2"
121108,15:24:31.13,+12:52:35.22,27.813730239868164,1.857816457748413,69,35.086997985839844,6.956049919128418,0.7764391,0.0518622,2.5706236E7,9027520.0,2.6054976E7,1.2000922E7,"           1"
121129,15:34:58.54,+11:45:00.94,26.938865661621094,1.7863389253616333,38,138.57290649414062,2.4608147144317627,2.0750737,0.13759989,1.4073577E9,3.85271136E8,1.46643118E10,6.7543818E9,"           2"
121130,15:32:09.99,+11:09:28.26,91.51850891113281,1.9232122898101807,63,54.80963897705078,5.596185207366943,3.3044796,0.06944186,1.72928755E9,2.94705216E8,1.6100472E8,7.4158776E7,"           2"
121145,15:27:25.90,+11:17:01.92,53.719600677490234,1.9292956590652466,90,90.54349517822266,9.419445037841797,4.302077,0.15450557,1.38782246E9,2.73349536E8,2.04725312E8,9.429648E7,"           2"
121161,15:29:35.87,+12:15:20.35,192.071533203125,2.143744945526123,60,176.4517364501953,71.57024383544922,9.78426,0.10920388,1.25177354E10,8.1892352E9,2.73915945E10,1.26165678E10,"           2"
121184,15:35:33.03,+12:34:03.39,124.21025085449219,2.143744945526123,75,95.3364028930664,37.8693733215332,3.7579787,0.06485896,3.34979277E9,2.41468774E9,1.86172518E9,8.5751059E8,"           2"
121496,14:16:23.87,+17:39:56.60,47.0791015625,2.179488182067871,87,71.79190063476562,3.504213809967041,1.1666855,0.054010745,4.04913664E8,8.2167984E7,7.6198696E7,3.509712E7,"           1"
121739,14:34:09.18,+16:11:02.55,165.05880737304688,2.143744945526123,68,247.60791015625,44.70437240600586,7.336238,0.095281325,1.75208817E10,4.7681193E9,2.56677376E10,1.18225603E10,"           2"
122128,14:51:17.27,+15:26:47.23,200.50912475585938,2.143744945526123,32,164.91871643066406,46.8472785949707,9.942479,0.10630009,1.56001034E10,3.34183347E9,6.7207885E10,3.09559521E10,"           2"
122224,15:07:32.66,+15:04:42.56,198.29563903808594,2.143744945526123,80,276.59576416015625,124.72496795654297,8.396292,0.09077107,2.12595548E10,1.56402156E10,2.96340685E10,1.3649452E10,"           2"
122240,15:01:46.01,+15:06:47.32,152.0096435546875,2.143744945526123,58,159.43418884277344,17.146303176879883,6.1902747,0.087299526,9.5498179E9,1.56881946E9,1.76785265E10,8.1427292E9,"           2"
122297,15:14:44.86,+14:21:36.09,126.95294189453125,2.143744945526123,78,122.1194076538086,11.749399185180664,4.2247324,0.071339406,7.1896643E9,9.3154272E8,8.9279994E8,4.11223648E8,"           2"
122299,15:14:26.32,+14:44:46.20,154.60406494140625,2.143744945526123,34,96.64881134033203,7.083276748657227,4.1382113,0.057380572,5.0909358E9,7.9903155E8,5.9313859E9,2.73199642E9,"           2"
122300,15:12:40.73,+14:59:55.04,93.93082427978516,2.143744945526123,58,82.81558227539062,31.72747039794922,1.0665749,0.024342004,1.55145344E9,6.5312608E8,5.06124096E8,2.33120768E8,"           2"
122304,15:09:48.20,+15:27:58.76,219.81442260742188,2.143744945526123,66,166.68911743164062,18.587646484375,7.0168667,0.068432145,1.90627389E10,3.97793792E9,1.37493391E10,6.3329459E9,"           2"
122313,15:16:14.39,+15:41:38.90,162.9386444091797,2.143744945526123,68,272.84967041015625,18.289775848388672,3.744261,0.04926235,2.08365568E10,2.79700506E9,4.4231623E10,2.03730842E10,"           2"
122335,15:26:26.41,+14:24:30.71,126.89860534667969,2.143744945526123,50,98.95284271240234,11.025495529174805,9.913158,0.16746664,8.8756941E9,1.29664819E9,5.4531999E9,2.51174374E9,"           2"
122380,15:27:38.82,+15:12:25.10,196.42433166503906,2.143744945526123,40,158.74179077148438,27.241806030273438,5.204311,0.05679905,2.55473787E10,4.4183434E9,2.60983235E10,1.20208876E10,"           2"
122382,15:26:53.55,+15:17:53.68,110.1724853515625,2.143744945526123,70,180.91934204101562,0.5330092906951904,6.60181,0.12845853,1.50558556E10,1.21879846E9,3.00604764E10,1.38458552E10,"           2"
122394,15:36:10.18,+12:50:39.86,207.7629852294922,2.143744945526123,36,201.82569885253906,24.907466888427734,2.9912724,0.030864619,1.50290432E10,2.7444032E9,1.93821164E10,8.927403E9,"           2"
122459,15:38:47.12,+14:04:16.50,101.58905029296875,2.143744945526123,62,76.28532409667969,11.313485145568848,6.847716,0.14450136,3.93061171E9,6.6934477E8,6.400928E8,2.94826752E8,"           2"
123404,15:26:09.26,+16:09:57.62,63.83757400512695,2.8944480419158936,47,97.60112762451172,4.749944686889648,3.3572857,0.1522221,1.33739648E9,2.84690496E8,5.8069933E8,2.67470112E8,"           2"
123447,15:39:50.70,+14:11:14.65,142.0941925048828,2.143744945526123,31,235.70040893554688,4.789966106414795,5.329947,0.080411784,1.68457011E10,1.41775373E9,3.953485E10,1.8209751E10,"           2"
123454,15:38:10.88,+14:01:37.99,52.84141540527344,1.857816457748413,65,40.718990325927734,10.9956693649292,0.6658973,0.023411846,1.02719728E8,3.036961E7,6.0095568E7,2.768002E7,"           1"
123467,15:35:52.51,+14:31:03.79,85.47730255126953,1.857816457748413,47,178.49960327148438,6.790030002593994,3.1871421,0.06927131,4.6805079E9,5.6979008E8,2.59696947E10,1.1961642E10,"           2"
123473,15:33:13.65,+15:01:24.95,189.9093780517578,2.143744945526123,31,200.69984436035156,40.102813720703125,5.7078547,0.064431705,1.35724923E10,3.48722842E9,1.93949327E10,8.9333053E9,"           2"
123492,15:32:45.40,+15:13:39.03,155.20748901367188,2.143744945526123,84,130.03794860839844,13.56311321258545,8.4092245,0.11614925,8.0934282E9,1.80183629E9,3.93742208E9,1.81357658E9,"           2"
123500,15:37:40.04,+16:10:09.41,134.80723571777344,2.143744945526123,75,177.74888610839844,2.5877139568328857,6.133158,0.09753132,1.84018883E10,1.64947853E9,2.36939571E10,1.09134367E10,"           2"
123569,13:51:07.47,+24:01:05.64,123.19055938720703,2.143744945526123,63,206.40658569335938,7.3184814453125,5.696377,0.099127546,1.22202522E10,1.29517312E9,4.1609097E10,1.91651492E10,"           2"
123588,14:02:17.89,+22:43:34.32,44.03091812133789,1.9292956590652466,63,62.395267486572266,1.1257134675979614,1.4479934,0.06344649,7.2446131E8,1.32616832E8,1.02316096E8,4.7126796E7,"           1"
123591,14:00:49.07,+22:45:49.10,43.6330680847168,1.9292956590652466,63,45.48772048950195,2.8020384311676025,0.71862215,0.03177486,9.8150936E7,2.1742412E7,8.37862E7,3.8591924E7,"           1"
123653,14:18:14.24,+22:33:25.81,37.26418685913086,2.179488182067871,68,57.38079071044922,1.6227387189865112,0.87742984,0.051318657,1.95987056E8,4.91382E7,4.0367816E7,1.8593416E7,"           1"
124130,15:14:00.69,+19:06:54.03,66.76824951171875,2.7871923446655273,82,77.53577423095703,1.514109492301941,1.9453284,0.08120633,8.7865517E8,1.60531776E8,1.7176128E8,7.911324E7,"           1"
124454,12:25:08.17,+04:28:24.41,107.69666290283203,2.143744945526123,90,205.97532653808594,2.9881951808929443,6.8866177,0.13708086,1.17642486E10,1.17476941E9,1.77702236E10,8.1849646E9,"           2"
124455,12:25:46.71,+04:30:35.47,79.58047485351562,1.4647126197814941,62,150.3362579345703,3.9527926445007324,7.098449,0.13064998,1.00651162E10,8.8104525E8,1.26212352E10,5.8133412E9,"           2"
124456,12:24:45.95,+04:30:08.74,106.37226867675781,2.143744945526123,33,122.94224548339844,2.7794933319091797,6.636812,0.13375321,7.9928893E9,7.6498285E8,8.6574182E9,3.98760678E9,"           2"
124726,10:52:01.13,+08:47:00.04,211.7100372314453,2.143744945526123,42,171.43016052246094,23.210453033447266,13.768904,0.13942191,1.96970967E10,2.40247194E9,1.84287248E11,8.4882711E10,"           2"
124760,10:51:29.51,+09:16:46.21,111.88655090332031,2.143744945526123,65,276.4118347167969,4.4059224128723145,11.322057,0.21693045,1.42491546E10,1.33176026E9,9.6262595E10,4.4338553E10,"           2"
124769,10:54:56.59,+09:52:35.79,158.5908966064453,2.143744945526123,61,81.8428726196289,37.257362365722656,5.902155,0.0797821,3.40398976E9,2.75703424E9,7.9749796E9,3.67327565E9,"           2"
124770,10:54:54.35,+10:02:49.85,115.82489013671875,2.143744945526123,45,175.1425323486328,4.976633071899414,5.1147285,0.094665945,1.11351194E10,1.04630547E9,1.39336192E10,6.4178253E9,"           2"
124774,10:56:40.96,+09:25:06.89,89.35640716552734,1.5896316766738892,29,117.66053009033203,8.355789184570312,4.2247205,0.07515689,2.67345229E9,3.2014032E8,1.74758502E9,8.0493766E8,"           2"
124825,10:51:46.90,+10:05:56.51,114.86567687988281,2.143744945526123,73,138.77737426757812,16.763891220092773,7.3292375,0.13678598,8.327532E9,1.08741811E9,5.9792092E9,2.75402394E9,"           2"
124853,10:56:45.59,+09:32:24.91,89.92159271240234,1.6493149995803833,76,113.32049560546875,14.912550926208496,3.90103,0.071551524,2.98933146E9,6.5793261E8,1.86500275E9,8.5902029E8,"           2"
124958,16:35:44.27,+27:29:12.76,223.11740112304688,2.143744945526123,62,144.4989013671875,29.325313568115234,7.2644005,0.06979743,1.5732436E10,5.3395753E9,3.07618406E10,1.41689027E10,"           2"
124969,16:33:25.18,+27:58:25.01,183.64857482910156,2.143744945526123,87,68.28030395507812,28.538366317749023,4.5846915,0.05351748,5.6407905E9,2.05246221E9,1.28997243E10,5.9416131E9,"           2"
125058,15:49:26.50,+05:34:16.32,51.729652404785156,2.4297032356262207,73,55.358795166015625,4.190752983093262,0.76719874,0.03603475,1.65454864E8,3.8127172E7,1.71273152E8,7.8888416E7,"           1"
125670,17:09:59.90,+35:08:14.42,64.71945190429688,2.358211040496826,64,79.4970932006836,4.4524335861206055,1.5477155,0.056394786,1.01014163E9,1.65473008E8,1.6887368E8,7.7783224E7,"           1"
134918,08:12:46.45,+26:21:42.42,91.12321472167969,1.9460279941558838,47,233.64019775390625,4.112637042999268,7.388435,0.15778747,5.647106E9,6.7116416E8,5.2124279E10,2.40084419E10,"           2"
135448,08:42:56.39,+13:38:29.63,78.02162170410156,1.6433892250061035,55,100.13619232177734,4.906954288482666,4.9239736,0.103714906,9.2848282E9,9.715625E8,5.2157256E9,2.40236314E9,"           2"
135877,09:24:15.40,+05:56:28.25,146.98741149902344,2.143744945526123,54,183.07565307617188,27.746652603149414,9.474902,0.13818717,9.8552596E9,2.30613069E9,5.1760312E10,2.38407987E10,"           2"
136097,09:47:49.67,+15:51:07.22,88.1903305053711,1.750600814819336,67,282.6656494140625,4.354025363922119,6.28597,0.12477813,2.06034473E10,1.84545946E9,3.18052372E10,1.46494915E10,"           2"
136124,09:50:59.07,+04:16:23.74,77.18588256835938,1.3575122356414795,51,122.58755493164062,3.196383237838745,7.922274,0.13933356,3.45902643E9,3.773136E8,6.354474E9,2.92687078E9,"           2"
137880,10:42:10.90,+12:29:53.87,141.04884338378906,2.143744945526123,74,169.4689483642578,6.249701023101807,6.926379,0.105271265,7.2839127E9,9.4961459E8,2.18941563E10,1.00844493E10,"           2"
143380,13:21:34.92,+26:18:16.73,74.73756408691406,2.000777006149292,70,155.64813232421875,18.051836013793945,1.9350581,0.051802862,1.90328845E9,3.2535008E8,7.0873815E9,3.264448E9,"           2"
143650,13:35:08.58,+14:46:30.40,111.34214782714844,2.143744945526123,69,152.7840118408203,33.276123046875,3.5472665,0.06829789,5.7572936E9,2.23444659E9,7.6801597E9,3.53748173E9,"           2"
143791,13:42:31.39,+13:02:08.05,179.1082305908203,2.143744945526123,72,154.33299255371094,12.113524436950684,3.873468,0.046361502,1.34109635E10,1.97420403E9,7.0857784E9,3.2637097E9,"           2"
145251,14:32:43.91,+09:53:29.75,21.936643600463867,1.6433892250061035,53,134.44046020507812,1.8671531677246094,5.5507116,0.41583297,4.3757199E9,1.34569101E9,6.8713615E9,3.16494925E9,"           2"
145805,15:05:27.93,+14:25:40.71,199.84808349609375,2.143744945526123,58,311.3081970214844,61.78022384643555,11.634386,0.12480058,1.96817715E10,7.0976952E9,1.56987703E11,7.2308539E10,"           2"
146048,15:19:18.93,+13:07:33.90,151.39569091796875,2.143744945526123,18,490.52838134765625,170.2019805908203,5.791983,0.08201379,1.23076393E10,4.9819249E9,2.93266371E10,1.35078492E10,"           2"
146867,16:16:40.66,+14:38:57.21,133.65419006347656,2.143744945526123,90,141.86279296875,3.4685282707214355,6.079616,0.09751393,8.8112425E9,1.03658816E9,5.4275389E9,2.49992448E9,"           2"
147030,16:28:41.11,+12:45:43.06,115.83293914794922,2.143744945526123,62,125.2718505859375,18.125581741333008,6.1153193,0.11317752,8.2082842E9,1.5390377E9,2.36820972E10,1.09079747E10,"           2"
153056,00:01:33.97,+15:04:53.76,95.76763153076172,2.143744945526123,70,82.40519714355469,4.260834693908691,11.394127,0.25505593,6.131029E9,7.4299309E8,7.4679004E9,3.43971482E9,"           2"
153136,00:07:01.60,+14:06:23.61,77.76712799072266,2.965954303741455,39,176.13548278808594,6.3758544921875,4.221824,0.16101582,3.71176755E9,6.4309018E8,7.4138004E9,3.41479654E9,"           2"
153372,00:23:59.39,+15:46:13.50,75.81595611572266,2.679940938949585,26,194.75967407226562,4.556510925292969,6.114774,0.21614492,1.8429954E10,2.73272704E9,2.29406249E10,1.05664522E10,"           2"
153582,00:38:23.72,+15:02:22.39,75.79142761230469,2.751441478729248,41,160.31129455566406,34.31151580810547,5.0352945,0.18279532,1.31887066E9,5.35630784E8,2.96139018E10,1.36401633E10,"           2"
153745,00:52:27.90,+14:31:06.28,77.62329864501953,3.1089723110198975,73,155.22555541992188,4.1731438636779785,6.8941364,0.27612433,5.0594181E9,8.9898598E8,1.08295823E10,4.9881057E9,"           2"
154069,01:18:45.86,+14:59:35.64,103.02507781982422,2.143744945526123,33,191.54299926757812,6.439133644104004,4.4613547,0.09283183,9.6316262E9,9.901639E8,4.6838276E10,2.15737098E10,"           2"
154666,01:54:03.68,+14:54:34.35,76.3270034790039,2.179488182067871,66,100.5726318359375,1.6408967971801758,6.9762893,0.19920526,6.5147151E9,8.0381542E8,4.11249357E9,1.89421453E9,"           2"
154842,02:03:49.80,+14:44:20.85,50.778221130371094,1.7863389253616333,69,218.84556579589844,3.2100307941436768,9.199381,0.32362714,5.5672417E9,8.2808934E8,6.0229992E10,2.77419336E10,"           2"
154896,02:08:24.98,+14:20:58.44,64.02710723876953,2.8586959838867188,50,240.92160034179688,2.6288182735443115,4.0735373,0.18187618,1.11282893E10,2.06510707E9,5.6248087E10,2.59078697E10,"           2"
156255,07:39:47.77,+24:28:07.87,107.01982879638672,2.143744945526123,75,126.97932434082031,7.774905204772949,9.751986,0.19534482,6.0962601E9,7.3309248E8,4.00948301E9,1.84676787E9,"           2"
156337,07:53:13.29,+12:53:53.43,129.12109375,2.143744945526123,37,163.96484375,14.13941478729248,6.6983924,0.111210674,6.4574351E9,8.882887E8,1.37416724E10,6.3294147E9,"           2"
156354,07:55:10.44,+14:22:13.33,197.5227813720703,2.143744945526123,34,268.651611328125,35.53144073486328,8.359512,0.09072707,1.95050557E10,3.93780352E9,3.33390356E10,1.53559603E10,"           2"
156436,08:02:36.53,+27:26:15.02,78.64835357666016,1.4289788007736206,58,205.59852600097656,1.7677017450332642,5.9095416,0.107371725,8.8974213E9,7.4977434E8,3.999599E10,1.84221532E10,"           2"
156465,08:05:38.67,+26:10:05.52,77.6673583984375,1.3932453393936157,35,233.3025360107422,3.4513609409332275,5.4136767,0.09711389,4.5396808E9,4.10716768E8,3.5691405E10,1.64394619E10,"           2"
156481,08:07:27.58,+25:08:02.53,90.01499938964844,1.9090420007705688,45,186.02638244628906,30.239253997802734,3.9441977,0.08364871,2.35553485E9,5.795687E8,2.93954314E10,1.35395359E10,"           2"
156669,08:24:51.81,+09:13:30.86,87.27151489257812,1.5004470348358154,28,153.63937377929688,3.2203402519226074,6.66329,0.11456102,5.0143058E9,4.56432864E8,3.18433229E9,1.46670349E9,"           2"
