"index","SFR","Z","Mstar","Xmol","Mgas","Mdm","T"
1225,0,0,0,2.0692165e-05,39428.56,807946.73,891.23723
1226,0,0,0,1.0499953e-05,18634.336,941182.24,435.51101
1227,0,0,0,3.1053444e-05,27824.451,871811.69,986.02232
1228,0,0,0,1.3131994e-05,20201.314,914755.36,590.09221
1229,0,0,0,1.1036429e-05,20328.366,893283.52,478.68997
1230,0,0,0,1.9694606e-05,33287.7,806019.77,998.39423
1231,0,0,0,9.954695e-06,19523.702,893283.52,418.1591
1232,0,0,0,2.4025082e-05,23504.673,867131.93,576.10487
1233,0,0,0,8.6981652e-06,17787.32,898513.84,416.64695
1234,0,0,0,1.4216574e-05,25918.667,840980.33,498.79898
1235,0,0,0,1.5340407e-05,31000.758,798036.65,645.4267
1236,0,0,0,2.3113229e-05,42223.711,711874.02,804.74729
1237,0,0,0,1.3727032e-05,24055.233,814553.45,1139.1914
1238,0,0,0,1.4688278e-05,19481.351,843457.85,580.30385
1239,0,0,0,1.0008019e-05,29264.377,779042.33,701.32375
1240,0,0,0,1.5726406e-05,18210.828,845935.37,858.9874
1241,0,0,0,1.6631871e-05,17279.111,847311.77,859.94755
1242,0,0,0,1.4230945e-05,19989.56,829143.29,1009.9132
1243,0,0,0,1.6112829e-05,19820.157,811800.65,456.99627
1244,0,0,0,1.7690966e-05,19989.56,809598.41,470.25766
1245,0,0,0,1.1995568e-05,16770.902,827491.61,430.81088
1246,0,0,0,9.9317849e-06,14526.312,831345.53,439.48433
1247,0,0,0,1.6392363e-05,23123.517,771334.49,595.86196
1248,0,0,0,1.0072565e-05,17236.76,793632.17,513.63452
1249,0,0,0,1.0432763e-05,13891.05,810148.97,463.57372
1250,0,0,0,1.8198031e-05,18380.231,779868.17,860.209
1251,0,0,0,1.297741e-05,26172.771,721784.1,620.06012
1252,0,0,0,8.606348e-06,20328.366,749587.38,511.98022
1253,0,0,0,2.0399189e-05,24012.883,722885.22,654.67708
1254,0,0,0,1.3551672e-05,21217.732,733896.42,537.56018
1255,0,0,0,1.6037876e-05,14611.013,762250.26,502.41864
1256,0,0,0,1.1502163e-05,15119.222,756469.38,427.1856
1257,0,0,0,1.4156192e-05,14907.469,756469.38,789.55042
1258,0,0,0,1.7336938e-05,21937.695,710497.62,534.79701
1259,0,0,0,1.2134367e-05,14441.61,750688.5,462.68342
1260,0,0,0,7.7861727e-06,16177.991,734997.54,542.77362
1261,0,0,0,1.32437e-05,17448.514,722059.38,533.6982
1262,0,0,0,1.2499095e-05,22191.8,689301.06,879.60484
1263,0,7.91074131147541e-05,0,0.0050391405,17427.555,709396.5,759.91313
1264,0,0,0,1.144463e-05,16177.991,714626.82,550.40157
1265,0,0,0,1.1747315e-05,13382.841,731694.18,489.64935
1266,0,0,0,1.2367397e-05,15712.133,711048.18,890.46799
1267,0,0,0,8.1319493e-06,19989.56,677739.3,572.79201
1268,0,0,0,8.1825575e-06,12789.93,724261.62,432.81306
1269,0,0,0,8.7831431e-06,18337.88,685447.14,661.75418
1270,0,0,0,1.0250764e-05,13975.752,704441.46,466.4878
1271,0,0.000180965131147541,0,0.011501129,15998.455,682969.62,809.67509
1272,0,0,0,1.3842435e-05,14992.17,686823.54,611.36744
1273,0,0,0,1.2480771e-05,14060.453,692604.42,457.26383
1274,0,0,0,8.3804389e-06,15373.327,672233.7,495.66883
1275,0,0,0,1.2840504e-05,15712.133,669205.62,444.63216
1276,0,2.36319303278688e-05,0,0.0015159602,35003.035,535970.11,1262.8527
1277,0,0,0,2.1609809e-05,21852.994,612222.67,695.60991
1278,0,0,0,1.2384151e-05,15119.222,646632.67,444.16
1279,0,0,0,8.3256391e-06,17363.813,624610.27,409.78036
1280,0,0,0,1.1767339e-05,13763.998,646632.67,458.51014
1281,0,0,0,1.0317359e-05,15585.081,631767.55,428.70254
1282,0,0,0,1.1987632e-05,20031.911,600110.35,565.00226
1283,0,0,0,1.4770236e-05,14653.364,625986.67,1079.9035
1284,0,0,0,1.7412264e-05,13636.946,629565.31,1020.7182
1285,0,0,0,1.2234785e-05,13975.752,606441.79,524.22512
1286,0,0,0,1.4618492e-05,14272.207,602037.31,848.75259
1287,0,0,0,9.364878e-06,14060.453,594604.75,602.69455
1288,0.00024556349,0.000160401418032787,3.0562588e-06,0.017256653,5686637.1,55190057,2034.958
1289,0.00018345445,0.000220934967213115,3.0759171e-06,0.021831649,3902447.6,45494145,1969.3503
1290,0.00010375645,0.000432719393442623,3.2198026e-06,0.033702758,1990741.9,31515979,2792.9999
1291,8.0967307e-05,6.85924860655738e-05,5.476986e-07,0.010217304,2306499,21292906,1802.1387
1292,6.4547287e-06,5.14117303278688e-06,2.8459317e-08,0.00048314956,1636276.5,18861633,1175.0345
1293,4.082046e-05,0.000168574819672131,8.041773e-07,0.027867502,1517541.9,18825021,2110.2675
1294,2.0719564e-06,7.39088770491803e-07,5.0460349e-09,0.00024266882,1476137.1,16591124,1587.4609
1295,1.5848307e-06,4.02121172131148e-07,2.9843107e-09,0.00016071338,1569054.5,13386590,1346.2754
1296,2.1201101e-05,8.13616836065574e-05,3.2266903e-07,0.016682976,1304590.3,14663614,1200.3458
1297,4.2453161e-06,0,1.0587728e-09,9.6902671e-05,1085365.5,10661043,1322.5425
1298,9.7510906e-06,5.25829278688525e-05,1.4245016e-07,0.0102322,876356.19,11159575,1165.3028
1299,1.3922736e-06,7.58428401639344e-07,4.0839371e-09,0.00023393596,953825.13,9507619.8,1050.9011
1300,0,0,0,3.3179166e-05,769598.06,10504409,1091.0875
1301,3.4319178e-06,8.02918606557377e-07,1.9942424e-09,0.00023163446,773156.53,8757206.6,1059.6212
1302,1.8349892e-05,4.32260975409836e-05,1.3080262e-07,0.0052033309,810811.62,8242708.3,1089.4
1303,1.3340504e-05,3.73466901639344e-05,1.0084103e-07,0.0080672345,804499.01,8268309.4,1223.4051
1304,0,1.54903950819672e-08,0,2.7538946e-05,604726.54,8074787.6,1681.3652
1305,0,0,0,2.689002e-05,561401.71,7972383.4,1182.2869
1306,0,0,0,6.6001022e-05,591767.21,7760417.8,1037.979
1307,1.2779546e-05,0.000332939295081967,4.2403422e-07,0.057701915,436532.8,8091579.6,995.73372
1308,7.4587531e-06,0.000180182819672131,2.1393427e-07,0.038909082,409497.51,8176916.4,1064.9151
1309,9.1287887e-06,0.000136699286885246,1.7942837e-07,0.02972703,442375.49,6504865.8,1223.9283
1310,0,0,0,3.1650029e-05,392591.57,6617455.4,978.47461
1311,1.734437e-06,7.67292819672131e-06,1.3667122e-08,0.00077059409,487251.54,5673795.6,929.25632
1312,0,0,0,2.9546298e-05,380563.96,5681228.2,1103.2652
1313,2.3486751e-06,0.000169128172131148,1.2154597e-08,0.0018855131,435117.74,4932741.9,1010.7409
1314,2.8741074e-06,0.000524581540983607,3.8434948e-08,0.010218205,377114.81,5003213.6,1414.9793
1315,0,0,0,3.3599583e-05,354941.74,5163151.2,1690.3013
1316,0,0,0,2.4218038e-05,286502.91,5589009.4,1010.0902
1317,0,0,0,6.7772547e-05,316063.74,4738394.2,2774.4383
1318,0,0,0,4.5684753e-05,289806.27,4768124.5,902.00379
1319,7.2332754e-06,0.00316764885245902,1.7195166e-07,0.059888101,255868.48,4210957.8,665.58851
1320,0,0,0,2.6180246e-05,249530.69,4170216.4,1183.0566
1321,0,0,0,1.7429545e-05,214337.21,4282255.3,842.0974
1322,0,0,0,3.9355735e-05,230599.9,3778217.7,881.41626
1323,0,0,0,1.9927363e-05,192865.37,3974217,855.4752
1324,0,0,0,2.6332624e-05,194898.21,3750965,847.40807
1325,0,0,0,4.5359586e-05,224670.8,3551662.3,989.76927
1326,4.7116121e-07,1.48782729508197e-05,0,0.00022294838,258805.6,3257938.5,1285.225
1327,0,0,0,1.7722362e-05,168005.48,3440449.1,828.63703
1328,0,4.74867581967213e-06,0,2.9506011e-05,193331.29,3256562.1,1104.6534
1329,0,0,0,2.6421152e-05,155681.4,3377134.8,834.53221
1330,0,0,0,5.0765229e-05,202563.7,2974675.4,2080.8724
1331,0,0,0,1.6140647e-05,151912.19,3163242.2,781.23331
1332,0,0,0,3.2037515e-05,174061.64,3008810.1,1004.6977
1333,0,0,0,1.8747818e-05,141028.04,2924849.8,1077.906
1334,0,0,0,2.6760104e-05,128280.46,2767389.6,784.36687
1335,0,0,0,2.8775745e-05,140943.34,2671041.6,1266.5535
1336,0,0,0,3.8279216e-05,142086.81,2609103.6,728.37931
1337,0,0,0,3.7237703e-05,121758.44,2653974.3,1984.3951
1338,0,0,0,2.6757922e-05,129805.09,2578272.3,731.92962
1339,0,0,0,2.2101969e-05,94103.395,2460452.4,784.26813
1340,0,0,0,2.1349143e-05,96178.583,2205267.9,694.22199
1341,0,0,0,2.4147006e-05,92875.223,2118279.4,721.43022
1342,0,0,0,1.8052336e-05,83981.563,2100110.9,991.50081
1343,0,0,0,2.3399109e-05,87073.169,2056066.1,777.83634
1344,0,0,0,3.8298444e-05,96559.739,1904662.2,730.97758
1345,0,0,0,2.4815374e-05,95882.127,1859241,1284.2524
1346,0,0,0,2.5290818e-05,86819.064,1907415,799.83372
1347,0,0,0,3.6710356e-05,90418.879,1876858.9,724.17143
1348,0,0,0,2.2936286e-05,78179.508,1955038.4,830.37244
1349,0,0,0,2.7661111e-05,67888.273,1999909,1766.4614
1350,0,0,0,2.1358377e-05,99397.241,1781336.7,936.44258
1351,0,0,0,1.6360571e-05,65093.123,1999909,779.20841
1352,0,0,0,2.5942611e-05,87327.273,1824831,700.07714
1353,0,0,0,1.5585944e-05,109434.37,1597174.4,1191.4639
1354,0,0,0,1.8390157e-05,65135.473,1884016.2,693.43786
1355,0,0,0,1.872994e-05,77756.001,1755735.7,774.72509
1356,0,0,0,3.4533583e-05,58782.859,1869151,2419.8669
1357,0,0,0,1.5529029e-05,61535.658,1811617.5,682.95858
1358,0,0,0,1.3384249e-05,56834.724,1831988.2,841.70862
1359,0,0,0,1.554338e-05,70175.214,1701230.3,842.89108
1360,0,0,0,2.9766329e-05,66829.504,1670398.9,1918.0101
1361,0,0,0,2.8710361e-05,56241.813,1677005.6,638.6924
1362,0,0,0,2.8582484e-05,51498.528,1698202.2,1834.8721
1363,0,0,0,1.6824886e-05,56284.164,1662140.5,790.53306
1364,0,0,0,2.7362094e-05,80127.643,1486511.9,1263.684
1365,0,0,0,1.1942825e-05,48830.43,1556433,590.78923
1366,0,0,0,3.0759799e-05,63695.547,1653056.3,778.84751
1367,0,0,0,1.1635701e-05,48110.467,1637365.3,746.61776
1368,0,2.43055131147541e-06,0,1.293114e-05,60307.498,1553129.6,1084.9292
1369,0,0,0,1.5815054e-05,54886.589,1567719.5,685.60831
1370,0,0,0,2.2695582e-05,51667.931,1572399.2,1934.7553
1371,0,0,0,2.0547534e-05,81059.36,1364562.8,993.77332
1372,0,0,0,2.962047e-05,62975.584,1454854.7,1222.4997
1373,0,0,0,1.1986824e-05,39936.769,1594146.3,569.55341
1374,0,0,0,2.0170985e-05,44722.406,1545421.8,634.94437
1375,0,0,0,2.8765249e-05,45696.473,1482658,2077.2502
1376,0,0,0,2.7141618e-05,62255.621,1364287.6,2185.7373
1377,0,0,0,1.6113525e-05,45442.369,1466967,635.33964
1378,0,0,0,1.9367621e-05,44214.196,1460910.8,842.53389
1379,0,0,0,3.3292623e-05,51837.334,1394568.4,777.08304
1380,0,0,0,2.348234e-05,69497.602,1275922.7,841.59473
1381,0,0,0,1.737434e-05,56919.425,1334282,1250.4248
1382,0,0,0,1.5317886e-05,46162.332,1397321.2,649.91812
1383,0,0,0,2.7462868e-05,63314.391,1272344.1,1201.4405
1384,0,0,0,1.5133587e-05,49973.9,1341164,743.78952
1385,0,0,0,1.2019047e-05,36887.514,1416866,640.13318
1386,0,0,0,3.3386194e-05,45527.07,1351349.4,1989.4292
1387,0,0,0,2.3087412e-05,38878,1361534.8,550.41753
1388,0,0,0,1.2785246e-05,51371.475,1268214.9,769.59995
1389,0,0,0,2.1312513e-05,38242.739,1283355.3,628.00946
1390,0,0,0,2.279714e-05,42435.464,1250872.2,687.70899
1391,0,0,0,3.3245679e-05,35574.641,1283355.3,2396.5672
1392,0,0,0,1.8436219e-05,40444.979,1245641.9,708.77388
1393,0,0,0,1.1839361e-05,50863.266,1176546.6,687.63446
1394,0,0,0,1.7072336e-05,39682.665,1240686.9,753.13685
1395,0,0,0,9.9358282e-06,31636.02,1275096.9,552.77668
1396,0,0,0,9.202149e-06,30365.497,1264085.7,514.25712
1397,0,0,0,1.3844953e-05,53912.521,1109928.9,816.66915
1398,0,0,0,1.0739507e-05,27993.854,1241512.7,510.97411
1399,0,0,0,2.7600005e-05,35405.238,1182327.5,1328.2415
1400,0,0,0,2.6871597e-05,37311.022,1138833.3,1090.8722
1401,0,0,0,1.6907043e-05,50100.953,1044962.8,839.04446
1402,0,0,0,1.0796278e-05,43028.375,1057350.4,687.04834
1403,0,0,0,1.1668546e-05,33372.401,1104423.3,729.34745
1404,0,0,0,1.8219226e-05,33118.297,1086805.3,526.4296
1405,0,0,0,1.4891788e-05,33711.207,1053496.5,695.24893
1406,0,0,0,1.5920764e-05,32101.878,1060653.7,594.02061
1407,0,0,0,1.7747254e-05,47686.959,951092.32,853.1254
1408,0,0,0,1.2140922e-05,27231.541,1066159.3,591.88766
1409,0,0,0,1.4385139e-05,27527.996,1054872.9,972.9449
1410,0,0,0,9.1639565e-06,26680.981,1054597.6,464.88529
1411,0,0,0,1.7326507e-05,35193.484,986603.44,642.69677
1412,0,0,0,2.8695367e-05,24817.547,1032575.2,1819.9894
1413,0,0,0,1.3976829e-05,24012.883,1036429.1,503.69698
1414,0,0,0,1.8915718e-05,33838.26,962103.52,1101.1294
1415,0,0,0,7.9115188e-06,31466.617,976418.08,598.34886
1416,0,0,0,1.6041988e-05,32567.737,947788.96,646.67333
1417,0,0,0,1.7033344e-05,28375.011,973114.72,770.19886
1418,0,0,0,1.3408448e-05,23292.92,1004496.6,589.24384
1419,0,0,0,1.3400206e-05,28925.571,966508,607.55766
1420,0,0,0,1.3573036e-05,35955.798,917232.88,659.6589
1421,0,0,0,2.31153e-05,26384.525,973390,504.171
1422,0,0,0,1.1296555e-05,21005.978,998715.76,447.66767
1423,0,0,0,2.463e-05,22403.554,981648.4,1726.2926
1424,0,0,0,1.7740277e-05,25241.055,960451.84,528.96974
1425,0,0,0,2.6973639e-05,30111.392,918609.28,616.81664
1426,0,0,0,1.8571824e-05,34007.663,883098.16,667.95154
1427,0,0,0,9.5086206e-06,20031.911,969811.36,465.29196
1428,0,0,0,2.3646814e-05,27358.593,919985.68,1920.1974
1429,0,0,0,9.7881608e-06,19396.649,949165.36,442.31662
1430,0,0,0,9.3412995e-06,17702.619,956873.2,481.23677
1431,0,0,0,1.4383676e-05,21810.643,910075.6,497.25312
1432,0,0,0,8.9980149e-06,19311.948,913654.24,426.33724
1433,0,0,0,3.1690068e-05,20582.471,898789.12,2265.8415
1434,0,0,0,1.027033e-05,26935.085,851716.25,565.82435
1435,0,0,0,1.3598714e-05,19142.545,899890.24,528.37271
1436,0,0,0,1.0727208e-05,19269.597,885575.68,576.82323
1437,0,0,0,2.7819997e-05,22657.658,858322.97,1781.1136
1438,0,0,0,9.7338432e-06,17406.164,886952.08,417.27677
1439,0,0,0,1.2810424e-05,19862.508,870160.01,566.64225
1440,0,0,0,2.2769479e-05,27273.891,812351.21,675.87851
1441,0,0,0,1.6225393e-05,20751.874,841255.61,562.81428
1442,0,0,0,1.3179142e-05,17194.41,862452.17,471.96518
1443,0,0,0,1.5148625e-05,19777.806,843182.57,441.88734
1444,0,0,0,1.9461559e-05,19311.948,842632.01,548.72059
1445,0,0,0,1.7386529e-05,25198.704,802991.69,721.01963
1446,0,0,0,1.7197872e-05,25198.704,798587.21,1151.8458
1447,0,0,0,1.074361e-05,15288.625,859974.65,447.78573
1448,0,0,0,1.0592092e-05,15415.678,857221.85,558.19353
1449,0,0,0,1.0572585e-05,15373.327,837676.97,583.64697
1450,0,0,0,1.3408272e-05,19904.859,807946.73,486.73432
1451,0,0,0,2.2543265e-05,16770.902,814278.17,1008.1238
1452,0,0,0,1.4698714e-05,20074.262,777665.93,585.6804
1453,0,0,0,2.6056822e-05,14865.118,803266.97,2124.5755
1454,0,0,0,2.1767289e-05,15923.887,787025.45,1573.0645
1455,0,0,0,1.4408061e-05,21217.732,752615.46,550.10487
1456,0,0,0,2.6603214e-05,25452.809,713525.7,1899.0478
1457,0,0,0,1.2446819e-05,14441.61,782345.69,594.65877
1458,0,0,0,1.3287239e-05,13340.49,787025.45,774.523
1459,0,0,0,1.1803614e-05,16008.588,769132.25,494.6933
1460,0,0,0,9.599651e-06,21429.486,731143.62,820.80016
1461,0,0,0,1.1898351e-05,16813.253,758121.06,483.38679
1462,0,0,0,8.178717e-06,12832.281,774637.85,469.38445
1463,0,0,0,1.2686229e-05,14441.61,757019.94,489.78312
1464,0,0,0,9.1852434e-06,21217.732,701963.94,605.42394
1465,0,0,0,1.9491011e-05,20540.12,705542.58,559.12085
1466,0,0,0,1.3295006e-05,19311.948,706093.14,757.9756
1467,0,0,0,1.5639321e-05,17406.164,707194.26,1315.8576
1468,0,0,0,1.1801893e-05,28713.817,632868.67,781.25825
1469,0,0,0,2.4281649e-05,16601.499,711323.46,1751.9843
1470,0,0,0,8.9228439e-06,16559.148,701138.1,552.56482
1471,0,0,0,2.6809896e-05,24732.846,644705.71,1130.2645
1472,0,0,0,2.3754072e-05,14314.558,703340.34,1770.1366
1473,0,0,0,9.2620211e-06,19311.948,663424.74,627.29676
1474,0,0,0,1.5953549e-05,17067.357,676087.62,594.58586
1475,0,0,0,2.1899151e-05,18295.53,660671.94,1765.1781
1476,0,0,0,1.4217222e-05,14992.17,671683.14,601.30071
1477,0,0,0,9.8322504e-06,13594.595,680492.1,442.95171
1478,0,0,0,2.4585764e-05,15669.782,666728.1,1769.9615
1479,0,0,0,1.0901746e-05,15330.976,657919.14,463.23683
1480,0,0,0,1.2482128e-05,22107.098,600936.19,591.06281
1481,0,0,0,2.0534536e-05,15203.924,644155.15,907.83076
1482,0,0,0,1.2034312e-05,13679.296,641677.63,476.28287
1483,0,0,0,1.2060547e-05,15712.133,621582.19,632.674
1484,0,0,0,2.5195491e-05,13128.736,636447.31,1721.6906
1485,0.00030863831,0.000175167368852459,3.4542777e-06,0.01802355,5610889.6,55881009,1898.7856
1486,0.00021435824,0.000223503229508197,3.4227099e-06,0.021449487,4035137.8,46496715,2222.6929
1487,0.00010377104,0.000447740213114754,3.3870473e-06,0.034685014,1988400,31831450,2481.0042
1488,9.6200263e-05,7.17890909836066e-05,7.0812405e-07,0.009831366,2597150.8,24888613,1894.0158
1489,1.1553673e-06,1.04716852459016e-06,5.9197138e-09,0.0002992483,1622502.5,17867873,1486.9167
1490,8.0981273e-06,6.39530040983607e-06,3.1012713e-08,0.00083589608,1371840.3,15716284,1350.1552
1491,1.5209542e-05,6.34539983606557e-07,1.1351295e-08,0.00025626816,1651385.6,13641224,1441.3097
1492,1.7690316e-05,8.21724590163934e-05,3.685924e-07,0.016353886,1354995.4,15147281,1265.1857
1493,1.2379185e-06,2.60891081967213e-07,3.1210875e-09,0.00015919173,1140294.9,10919256,1333.7682
1494,8.5096419e-06,5.67139221311475e-05,1.6490455e-07,0.010986379,907578.02,11508355,1132.9503
1495,3.9769819e-06,1.43015836065574e-06,9.1987682e-09,0.00031782124,1002106,9665905.8,1073.8598
1496,4.1399733e-06,2.32469549180328e-06,1.2372752e-08,0.00031652422,809494.58,9014868.7,1063.6227
1497,1.8109802e-05,5.62759516393443e-05,1.5529672e-07,0.007323958,800918.17,8392735.9,995.81377
1498,1.3419538e-05,4.30378409836066e-05,1.3016582e-07,0.0090976585,793622.4,8390809,1190.4726
1499,0,9.99331475409836e-06,0,2.7971241e-05,646699.57,8495140.1,3307.229
1500,0,0,0,2.8601401e-05,594181.2,8171961.4,1300.1028
1501,0,0,0,7.3370818e-05,614043.71,7956417.2,1006.4401
1502,7.3373395e-06,0.000188558180327869,2.2392558e-07,0.040352981,411413.34,8369061.8,818.59089
1503,1.0791179e-05,0.00035629737704918,4.3394102e-07,0.060101876,430325.42,8031568.6,764.06021
1504,8.9517154e-06,0.000147620803278689,1.8619084e-07,0.031490384,446706.29,6619382.3,1055.7216
1505,0,0,0,3.2764967e-05,423719.38,6796387.3,1008.5008
1506,1.1577792e-06,8.74275573770492e-06,1.4480434e-08,0.00082838712,494833.12,5663885.5,938.54761
1507,0,0,0,3.1117866e-05,405381.5,5825750.1,1206.8268
1508,1.7629139e-06,1.02498155737705e-05,1.3032926e-08,0.0022492581,445706.41,5373189.9,851.53553
1509,0,0,0,3.4110803e-05,381114.52,5306572.1,1384.6712
1510,0,0,0,6.8787986e-05,339060.21,4917601.5,1939.7787
1511,3.4123518e-06,0.000641905508196721,4.3393288e-08,0.012335458,350013.41,4820703,933.10863
1512,0,0,0,1.6200194e-05,259525.48,5145258,830.12214
1513,0,0,0,2.5750739e-05,288366.34,4801708.6,1111.0236
1514,0,6.34708663934426e-07,0,4.9210315e-05,293956.65,4634613.7,927.2647
1515,0,0,0,2.6773052e-05,273967.09,4368693.2,1036.3304
1516,0,0,0,4.9922095e-05,331775.88,3758122.2,925.3711
1517,7.2344534e-06,0.00343179581967213,1.8216278e-07,0.063978928,249481.8,4154525.4,715.50877
1518,0,0,0,2.0160823e-05,195702.88,4040008.9,882.56011
1519,0,0,0,4.0239298e-05,232420.99,3783172.7,870.98353
1520,0,0,0,4.7464885e-05,233268,3710774.1,860.70631
1521,0,0,0,2.6897894e-05,202902.51,3796110.9,855.84767
1522,3.4185709e-07,2.00060655737705e-05,0,0.00030015093,255417.57,3218298.2,972.25149
1523,0,0,0,2.0361824e-05,154495.58,3847588.2,704.2301
1524,0,0,0,1.8083168e-05,238265.39,3232337.5,1356.3085
1525,0,0,0,1.7169196e-05,177915.55,3567628.5,794.07135
1526,0,0,0,1.7940784e-05,168090.18,3398606.6,849.34514
1527,0,0,0,2.7385413e-05,157121.33,3415949.2,911.55449
1528,0,0,0,3.4510029e-05,174866.3,2998900.1,900.58737
1529,0,0,0,1.9045346e-05,151785.13,3074602.1,930.00148
1530,0,0,0,3.8311758e-05,156740.17,2926776.7,739.23531
1531,0,0,0,2.966537e-05,148905.28,2758305.4,996.91246
1532,0,0,0,2.7298717e-05,131541.47,2811159.1,782.58508
1533,0,0.00694099991803279,0,2.4922572e-05,124943.9,2786934.5,153406.44
1534,0,0,0,2.761922e-05,130270.95,2607727.2,714.78676
1535,0,0,0,2.2671796e-05,100667.76,2516609.5,789.72627
1536,0,0,0,2.0665067e-05,104055.82,2282071,665.74478
1537,0,0,0,1.4155135e-05,98253.77,2265003.6,817.39781
1538,0,0,0,2.4465698e-05,110662.54,2125987.3,952.96845
1539,0,0.00685540237704918,0,9.5651984e-06,75796.374,2303818.1,151449.15
1540,0,0,0,2.3186578e-05,91308.245,2144155.7,794.90204
1541,0,0,0,2.5963527e-05,100794.82,2031841.5,716.6182
1542,0,0,0,1.8113143e-05,82711.04,2040099.9,801.43227
1543,0,0,0,2.6479636e-05,90418.879,1987521.4,832.54927
1544,0,0,0,3.6971643e-05,97914.964,1885117.3,694.01553
1545,0,0,0,3.4523558e-05,93129.328,1913471.1,665.52538
1546,0,0,0,1.6649617e-05,68608.236,2056892,662.45512
1547,0,0.00557606475409836,0,1.7309284e-05,69944.272,2031566.2,123386.28
1548,0,0,0,2.3912124e-05,79492.382,1951459.8,712.49195
1549,0,0,0,2.8506254e-05,86014.399,1885943.1,899.39545
1550,0,0,0,1.8774951e-05,66956.556,1945403.6,746.46514
1551,0,0,0,3.1710276e-05,60053.382,1897780.2,1622.2325
1552,0,0,0,1.9803951e-05,79068.874,1767848,813.65432
1553,0,0,0,1.1011992e-05,58401.702,1897780.2,780.84871
1554,0,0,0,1.5696658e-05,62975.584,1854010.6,664.05726
1555,0,0.00699346295081967,0,1.6420831e-05,71009.371,1752432.3,154475.66
1556,0,0,0,3.0986954e-05,57851.142,1686365.1,691.0713
1557,0,0.00717645737704918,0,1.4639097e-05,51223.904,1710314.5,158401.38
1558,0,0,0,1.2226618e-05,49889.199,1695724.7,616.71451
1559,0,0,0,3.096046e-05,64923.72,1583135.1,822.99282
1560,0,0,0,1.5802711e-05,57469.985,1608185.6,1232.1312
1561,0,0,0,2.7899104e-05,79068.874,1450725.5,961.94749
1562,0,0,0,1.1915073e-05,43875.39,1671224.7,557.62098
1563,0,0,0,1.6678416e-05,53700.767,1580107.1,698.22713
1564,0,0,0,1.8999133e-05,47136.399,1614517.1,588.05835
1565,0,0,0,2.6990982e-05,47136.399,1526152.2,1469.2858
1566,0,0,0,2.3919733e-05,65897.787,1377776.3,1483.76
1567,0,0,0,2.4361133e-05,72758.611,1311158.5,841.29017
1568,0,0,0,2.1587966e-05,75977.269,1288035,1001.2662
1569,0,0,0,1.9653232e-05,45103.562,1486787.2,808.08725
1570,0,0,0,1.7713073e-05,44764.756,1476326.5,824.59601
1571,0,0,0,1.0937075e-05,33033.595,1515416.3,672.68555
1572,0,0,0,1.7301786e-05,56453.567,1358231.4,951.13775
1573,0,0,0,1.6985029e-05,45103.562,1405304.3,714.19313
1574,0,0,0,3.3659456e-05,49635.094,1365113.4,631.22876
1575,0,0,0,1.3949692e-05,54590.133,1308405.7,770.09607
1576,0,0,0,2.9481906e-05,45018.861,1349422.4,1209.8936
1577,0,0,0,1.5417564e-05,50947.968,1304551.8,872.50926
1578,0,0,0,1.2038908e-05,37395.724,1391815.6,513.88016
1579,0,0,0,2.3185011e-05,38200.388,1326574.2,551.4385
1580,0,0,0,1.9998556e-05,38878,1314186.6,571.07937
1581,0,0,0,3.0144965e-05,36336.955,1304551.8,1574.6322
1582,0,0,0,1.7631953e-05,42096.658,1261608.1,659.53114
1583,0,0,0,2.3073077e-05,42054.308,1242063.3,825.31083
1584,0,0,0,1.0670039e-05,33033.595,1289136.1,711.12585
1585,0,0,0,1.5076889e-05,59672.225,1094237.9,1030.4213
1586,0,0,0,2.6745979e-05,39809.717,1222518.4,1123.5482
1587,0,0,0,2.042057e-05,35066.432,1251698.1,590.50801
1588,0,0,0,9.5004937e-06,30577.251,1275647.4,542.27155
1589,0,0,0,2.5822754e-05,39852.068,1212883.6,755.78947
1590,0,0,0,1.615456e-05,52049.088,1069187.4,822.71126
1591,0,0,0,1.1555286e-05,45230.615,1103597.4,713.25286
1592,0,0,0,1.3078865e-05,31339.565,1183428.6,733.49492
1593,0,0,0,2.0576079e-05,33499.453,1090934.5,589.5604
1594,0,0,0,1.2979186e-05,29603.183,1115709.7,621.49359
1595,0,0,0,9.3532059e-06,21895.344,1134153.5,493.99727
1596,0,0,0,8.2182884e-06,37226.321,1033401,615.93237
1597,0,0,0,1.7362827e-05,51032.669,929069.92,938.99809
1598,0,0,0,1.304154e-05,33033.595,1039181.9,616.15973
1599,0,0,0,1.7321648e-05,30534.9,1045788.6,698.60616
1600,0,0.00755904959016393,0,1.3444648e-05,26438.745,1061204.3,166734.14
1601,0,0,0,9.6558685e-06,26342.175,1056249.3,517.66708
1602,0,0,0,1.8947436e-05,34261.767,1000092.2,601.48103
1603,0,0,0,1.4378368e-05,33584.155,1001468.6,721.04706
1604,0,0,0,1.4799669e-05,24224.636,1045788.6,667.65504
1605,0,0,0,1.2000412e-05,41419.046,923564.32,831.87659
1606,0,0,0,1.4571159e-05,23208.218,1041108.9,646.24137
1607,0,0,0,1.9031418e-05,33838.26,970086.64,784.48646
1608,0,0,0,2.3921421e-05,28247.959,995137.12,502.35354
1609,0,0,0,1.12731e-05,21260.083,1033951.6,431.6654
1610,0,0,0,2.6656918e-05,31720.721,933749.68,783.5008
1611,0,0,0,9.9587201e-06,20455.418,1004496.6,454.03062
